idx,lb,ub,approach,method,dtime,n,apval_err
18,-4.906859248876572,21.631550043821335,root_scalar,bisect,3.2953848838806152,55,2.1613143418725e-07
19,-4.6514905989170074,6.215553730726242,root_scalar,bisect,3.2953848838806152,55,1.1446104868743923e-06
20,-69.36704739928246,-0.4391185939311981,root_scalar,bisect,3.2953848838806152,55,6.581254141900528e-07
21,-1.8826685845851898,4.308205097913742,root_scalar,bisect,3.2953848838806152,55,2.979580830023143e-06
22,-5.15403226017952,17.758551985025406,root_scalar,bisect,3.2953848838806152,55,7.336813003383513e-07
23,-0.7991679012775421,13.954658061265945,root_scalar,bisect,3.2953848838806152,55,9.881080610882331e-07
24,-12388.001661747694,-84.20934900641441,root_scalar,bisect,3.2953848838806152,55,2.540931351435738e-08
25,-0.6350688636302948,13.107527047395706,root_scalar,bisect,3.2953848838806152,55,1.9588842725543065e-06
26,-9.420979768037796,2.724211663007736,root_scalar,bisect,3.2953848838806152,55,3.35188399211081e-06
27,-0.9863637387752533,34.93325784802437,root_scalar,bisect,3.2953848838806152,55,1.8205310121921503e-06
28,-7.130485028028488,5.791429430246353,root_scalar,bisect,3.2953848838806152,55,8.820858683408761e-07
29,-1.7073936760425568,10.196398943662643,root_scalar,bisect,3.2953848838806152,55,1.8630076874630308e-06
30,-6.1781145632267,3.7486664950847626,root_scalar,bisect,3.2953848838806152,55,2.4612490847827906e-06
31,-3.3239834010601044,2.0333565771579742,root_scalar,bisect,3.2953848838806152,55,1.2503106041790446e-06
32,-23.768190294504166,3.653857856988907,root_scalar,bisect,3.2953848838806152,55,1.6593140029289022e-06
33,-8.387770503759384,4.004593938589096,root_scalar,bisect,3.2953848838806152,55,1.1375865243551386e-06
34,-8.04094597697258,15.865731984376907,root_scalar,bisect,3.2953848838806152,55,6.289279434953943e-07
35,-5.201715975999832,32.44532272219658,root_scalar,bisect,3.2953848838806152,55,3.928276905394712e-07
36,-4.933495074510574,4.782434552907944,root_scalar,bisect,3.2953848838806152,55,1.897782655857494e-06
37,-2.558436244726181,3.531668335199356,root_scalar,bisect,3.2953848838806152,55,4.447424463906169e-06
38,0.6767921149730682,10.54694876074791,root_scalar,bisect,3.2953848838806152,55,3.983001373383116e-06
39,-10.991562157869339,4.878360778093338,root_scalar,bisect,3.2953848838806152,55,2.892648921955232e-07
40,-3.6160461604595184,4.819873720407486,root_scalar,bisect,3.2953848838806152,55,2.990959858489156e-06
41,-3.7235207855701447,2.1818093955516815,root_scalar,bisect,3.2953848838806152,55,2.6371687143721123e-06
42,-16.43327996134758,3.2736919820308685,root_scalar,bisect,3.2953848838806152,55,2.9351489728435265e-06
43,-4.855263978242874,3.8712285459041595,root_scalar,bisect,3.2953848838806152,55,1.4731959092455227e-06
44,-12.52656802535057,6.142724305391312,root_scalar,bisect,3.2953848838806152,55,1.1997960365842109e-06
45,-10.594259947538376,1.5898607671260834,root_scalar,bisect,3.2953848838806152,55,4.328792888110694e-06
46,-10.078493505716324,15.845801681280136,root_scalar,bisect,3.2953848838806152,55,6.84962777428022e-07
47,-3.7000514566898346,8.251052349805832,root_scalar,bisect,3.2953848838806152,55,3.565272366952421e-07
48,0.04349276423454285,67.30956956744194,root_scalar,bisect,3.2953848838806152,55,2.994583655283045e-07
49,-0.5568377673625946,4.452932626008987,root_scalar,bisect,3.2953848838806152,55,8.23341947817427e-06
50,-10.992493480443954,2.721790224313736,root_scalar,bisect,3.2953848838806152,55,1.5963506922699044e-06
51,-10.164361447095871,6.364751607179642,root_scalar,bisect,3.2953848838806152,55,9.305752280280855e-07
52,-14.156941324472427,1.193862408399582,root_scalar,bisect,3.2953848838806152,55,4.139467585758533e-06
53,-2.190936356782913,3.957655280828476,root_scalar,bisect,3.2953848838806152,55,3.883648010055002e-06
54,-1.8549151718616486,6.441492587327957,root_scalar,bisect,3.2953848838806152,55,2.250153410109784e-06
0,-0.055642183313029746,4.950150198812528,root,hybr,0.0675957202911377,60,1.5082379789532752e-13
1,-40.73801424173194,6.082289607789716,root,hybr,0.0675957202911377,60,3.306840218320062e-11
2,-4.951385093261339,7.937247885750011,root,hybr,0.0675957202911377,60,6.769017638075248e-11
3,-10.940310416152673,3.7564202180093633,root,hybr,0.0675957202911377,60,1.726664297652114e-11
4,-19.28184442578948,1.9143439845864307,root,hybr,0.0675957202911377,60,2.9904589221585454e-11
5,-24.604964604792958,2.8390443289017404,root,hybr,0.0675957202911377,60,1.1665152177542382e-10
6,-6.618267145709141,17.66703717187831,root,hybr,0.0675957202911377,60,1.6416500103755283e-11
7,-5.433593434206751,66.30979883034057,root,hybr,0.0675957202911377,60,4.2193793597933293e-11
8,-37064.78888953197,-255.54161233106166,root,hybr,0.0675957202911377,60,1.5136237749291404e-10
9,-0.21655690810794676,2.481939410016652,root,hybr,0.0675957202911377,60,2.450857537750206e-10
10,0.19435053862833868,2.7395938830348774,root,hybr,0.0675957202911377,60,1.2400844240367803e-12
11,-2.0919611513663288,2.8561077834116606,root,hybr,0.0675957202911377,60,7.855531850009534e-11
12,-4.078456468723085,5.230482582589911,root,hybr,0.0675957202911377,60,2.82388661065891e-11
13,-4.76679804230908,15.507955368176875,root,hybr,0.0675957202911377,60,8.243301874433229e-13
14,-3.9030169774891834,6.699987814273944,root,hybr,0.0675957202911377,60,7.345094671373786e-11
15,-3.1836809655232035,0.2152442449477048,root,hybr,0.0675957202911377,60,3.383231542142262e-11
16,-13.168159535827924,2.2505094853680414,root,hybr,0.0675957202911377,60,2.1015654494416225e-11
17,-8.604684383352195,8.682377932140882,root,hybr,0.0675957202911377,60,5.586781037791866e-11
18,-3.5550078793605637,6.243365467966467,root,hybr,0.0675957202911377,60,7.363530965531773e-11
19,-2.8262516948146574,23.177503479417016,root,hybr,0.0675957202911377,60,6.748300876435742e-11
20,-4.059281804791616,2.999224990124977,root,hybr,0.0675957202911377,60,9.796742236889422e-11
21,-1.0492017516429883,6.798581845594121,root,hybr,0.0675957202911377,60,4.756750549006483e-13
22,-0.998565657595122,10.281557206567522,root,hybr,0.0675957202911377,60,4.2837955405161665e-13
23,-12.40656859197878,4.652483341986645,root,hybr,0.0675957202911377,60,4.094547964572648e-11
24,-2.7038380405485185,6.829531178303552,root,hybr,0.0675957202911377,60,4.04744571191884e-11
25,-9.592209024656075,3.2930202648790527,root,hybr,0.0675957202911377,60,6.092066781593353e-11
26,-5.93795701071899,1.78378365484416,root,hybr,0.0675957202911377,60,1.0185029902798348e-11
27,-15.265719070204872,4.056472399384801,root,hybr,0.0675957202911377,60,3.086643093896946e-11
28,-9.495232621384238,3.39842374920318,root,hybr,0.0675957202911377,60,6.180211897799381e-11
29,-21.215992411246937,8.566357057426634,root,hybr,0.0675957202911377,60,7.407129423708803e-11
30,-11.158761679344096,13.693288381496362,root,hybr,0.0675957202911377,60,4.9386949391161394e-11
31,-5.108181764551179,4.638130009252839,root,hybr,0.0675957202911377,60,1.6498413746290908e-11
32,-0.7222600247732107,4.834226763149006,root,hybr,0.0675957202911377,60,7.41096177481193e-11
33,-8.348449348255736,3.60376741237777,root,hybr,0.0675957202911377,60,1.9794787337046316e-11
34,-31.50893318933623,3.006703842479732,root,hybr,0.0675957202911377,60,4.315791127251778e-11
35,-6.605446649235177,3.4956536460280914,root,hybr,0.0675957202911377,60,9.600640421547624e-11
36,-12.987376165988335,1.577230004067968,root,hybr,0.0675957202911377,60,1.8589362688059552e-11
37,-1.9610307020917532,7.059362652703126,root,hybr,0.0675957202911377,60,2.0567436642693337e-12
38,0.6662484736507301,14.28684947956159,root,hybr,0.0675957202911377,60,2.303531670966308e-11
39,-1.9733778431519209,49.569279550370574,root,hybr,0.0675957202911377,60,1.125071251439902e-10
40,-2.436998349869868,2.811955683040069,root,hybr,0.0675957202911377,60,7.337627033754401e-11
41,-27.588926897959958,7.14347943696515,root,hybr,0.0675957202911377,60,5.060759450392638e-11
42,-23.066038895278503,3.2038154962599523,root,hybr,0.0675957202911377,60,1.287751155709671e-11
43,-1.5207661449370193,32.90248607192576,root,hybr,0.0675957202911377,60,1.1490123436042055e-10
44,-3.6582012981946246,1.8619924727152548,root,hybr,0.0675957202911377,60,5.975081540654514e-14
45,-3.298124302989424,5.976703260466578,root,hybr,0.0675957202911377,60,4.086148086557273e-11
46,-8.471933210628444,8.20654045798636,root,hybr,0.0675957202911377,60,2.0481248641512906e-11
47,0.8479162588118444,7.986010563616186,root,hybr,0.0675957202911377,60,1.0398609751050003e-10
48,-10.072449314814973,4.079004687734583,root,hybr,0.0675957202911377,60,1.8865731893358273e-11
49,-2.079350689532485,17.99956075902398,root,hybr,0.0675957202911377,60,1.2772510826764005e-10
50,-0.7830707874757026,1.6133406291283152,root,hybr,0.0675957202911377,60,5.0637528892227834e-11
51,-11.004247777429407,4.539098582789339,root,hybr,0.0675957202911377,60,4.7813242948224755e-11
52,-35.512688672681435,6.562246237972342,root,hybr,0.0675957202911377,60,1.066264784799209e-11
53,-31.672196045906013,0.36342866246356686,root,hybr,0.0675957202911377,60,9.048377672127295e-11
54,-10.548061065066175,4.052839635743283,root,hybr,0.0675957202911377,60,8.601947973363444e-11
55,-4.272030824301633,0.9479707728133102,root,hybr,0.0675957202911377,60,3.61315526109518e-11
56,1.1296621380720158,18.165478693829286,root,hybr,0.0675957202911377,60,6.257488971428415e-11
57,-0.6019928955043834,1.4520120357527397,root,hybr,0.0675957202911377,60,1.0052143492589316e-10
58,-5.51706879650998,22.61156898909001,root,hybr,0.0675957202911377,60,1.0785712600824837e-12
59,-1.4284203338410306,22.99368360070278,root,hybr,0.0675957202911377,60,2.179830621562573e-11
0,-0.05564218331467067,4.950150198810562,root,lm,0.11119508743286133,60,1.6653345369377348e-16
1,-40.73801424181557,6.082289611371432,root,lm,0.11119508743286133,60,3.0531133177191805e-15
2,-4.95138509053222,7.937247887865681,root,lm,0.11119508743286133,60,1.0061396160665481e-16
3,-10.940310414497965,3.756420218152738,root,lm,0.11119508743286133,60,1.0096090630185017e-15
4,-19.281844425834922,1.914343986119975,root,lm,0.11119508743286133,60,2.3245294578089215e-16
5,-24.60496457194923,2.839044328899789,root,lm,0.11119508743286133,60,3.1086244689504383e-15
6,-6.6182671439101535,17.667037171849934,root,lm,0.11119508743286133,60,3.469446951953614e-17
7,-5.433593432013585,66.30979884901716,root,lm,0.11119508743286133,60,1.457167719820518e-16
8,-37064.78494350594,-255.54161234017494,root,lm,0.11119508743286133,60,9.90875344969444e-09
9,-0.21655690742690695,2.4819394120699005,root,lm,0.11119508743286133,60,1.0408340855860843e-17
10,0.19435053862372997,2.73959388304747,root,lm,0.11119508743286133,60,3.469446951953614e-17
11,-2.091961150093079,2.856107784234304,root,lm,0.11119508743286133,60,1.0408340855860843e-17
12,-4.078456467460188,5.230482582588623,root,lm,0.11119508743286133,60,3.469446951953614e-17
13,-4.766798042243442,15.50795536817456,root,lm,0.11119508743286133,60,3.469446951953614e-17
14,-3.9030169749155563,6.699987816025212,root,lm,0.11119508743286133,60,7.632783294297951e-17
15,-3.183680965523304,0.21524424518887744,root,lm,0.11119508743286133,60,3.3306690738754696e-16
16,-13.168159532944692,2.2505094854157743,root,lm,0.11119508743286133,60,1.6861512186494565e-15
17,-8.604684379233323,8.682377933328354,root,lm,0.11119508743286133,60,5.551115123125783e-17
18,-3.555007877015969,6.243365469622538,root,lm,0.11119508743286133,60,7.632783294297951e-17
19,-2.82625169479731,23.177503495099618,root,lm,0.11119508743286133,60,1.457167719820518e-16
20,-4.059281804405151,2.9992249875672052,root,lm,0.11119508743286133,60,1.0408340855860843e-17
21,-1.0492017516542496,6.798581845589907,root,lm,0.11119508743286133,60,1.457167719820518e-16
22,-0.99856565761105,10.281557206564774,root,lm,0.11119508743286133,60,5.551115123125783e-17
23,-12.406568591979427,4.652483340016162,root,lm,0.11119508743286133,60,4.649058915617843e-16
24,-2.7038380387538443,6.829531178484912,root,lm,0.11119508743286133,60,5.551115123125783e-17
25,-9.59220902465616,3.2930202626597107,root,lm,0.11119508743286133,60,3.469446951953614e-17
26,-5.9379570107262145,1.7837836550226567,root,lm,0.11119508743286133,60,0.0
27,-15.265719070247915,4.056472400807467,root,lm,0.11119508743286133,60,1.7694179454963432e-16
28,-9.495232621384355,3.398423746945423,root,lm,0.11119508743286133,60,1.1102230246251565e-16
29,-21.21599241128251,8.566357050111334,root,lm,0.11119508743286133,60,1.0998146837692957e-15
30,-11.158761673659784,13.693288382460086,root,lm,0.11119508743286133,60,3.469446951953614e-17
31,-5.108181763840105,4.638130009228809,root,lm,0.11119508743286133,60,5.551115123125783e-17
32,-0.7222600233754243,4.834226763978174,root,lm,0.11119508743286133,60,1.0408340855860843e-17
33,-8.348449346146774,3.6037674124096215,root,lm,0.11119508743286133,60,1.033895191682177e-15
34,-31.508933174445893,3.0067038424585495,root,lm,0.11119508743286133,60,1.1102230246251565e-16
35,-6.605446649256387,3.4956536425548257,root,lm,0.11119508743286133,60,2.0816681711721685e-17
36,-12.98737616384553,1.5772300041527472,root,lm,0.11119508743286133,60,1.457167719820518e-16
37,-1.9610307020167392,7.059362652702897,root,lm,0.11119508743286133,60,2.7755575615628914e-16
38,0.6662484738990284,14.286849478137464,root,lm,0.11119508743286133,60,5.655198531684391e-16
39,-1.973377843142011,49.5692796098859,root,lm,0.11119508743286133,60,2.5673907444456745e-16
40,-2.436998348430453,2.811955683727558,root,lm,0.11119508743286133,60,4.5102810375396984e-17
41,-27.58892689796383,7.143479431526784,root,lm,0.11119508743286133,60,5.447031714567174e-16
42,-23.066038893404205,3.2038154965277785,root,lm,0.11119508743286133,60,2.0539125955565396e-15
43,-1.520766144152295,32.90248603734662,root,lm,0.11119508743286133,60,2.987193825632062e-15
44,-3.6582012981948973,1.8619924727159316,root,lm,0.11119508743286133,60,0.0
45,-3.2981243012368924,5.976703260657417,root,lm,0.11119508743286133,60,7.632783294297951e-17
46,-8.471933209232933,8.206540457389686,root,lm,0.11119508743286133,60,1.0408340855860843e-17
47,0.8479162591948085,7.986010568649242,root,lm,0.11119508743286133,60,3.469446951953614e-17
48,-10.072449314053397,4.079004688078251,root,lm,0.11119508743286133,60,6.210310043996969e-16
49,-2.0793506888555546,17.999560737800017,root,lm,0.11119508743286133,60,6.765421556309548e-16
50,-0.7830707870751799,1.61334062934168,root,lm,0.11119508743286133,60,0.0
51,-11.00424777742966,4.539098580688591,root,lm,0.11119508743286133,60,1.0408340855860843e-17
52,-35.51268866851872,6.562246238019503,root,lm,0.11119508743286133,60,1.1102230246251565e-16
53,-31.672196076788108,0.3634286624635601,root,lm,0.11119508743286133,60,2.983724378680108e-16
54,-10.548061065079745,4.052839631796441,root,lm,0.11119508743286133,60,1.0408340855860843e-17
55,-4.27203082430528,0.9479707732040111,root,lm,0.11119508743286133,60,1.1102230246251565e-16
56,1.1296621387754346,18.165478687207536,root,lm,0.11119508743286133,60,1.2108369862318114e-15
57,-0.6019928947814085,1.4520120354105013,root,lm,0.11119508743286133,60,1.0408340855860843e-17
58,-5.5170687965367184,22.61156898927016,root,lm,0.11119508743286133,60,4.996003610813204e-16
59,-1.4284203329871525,22.993683601667545,root,lm,0.11119508743286133,60,5.655198531684391e-16
0,-0.05564218331492489,4.950150198820648,root_scalar,toms748,4.000145196914673,60,2.816288868778827e-13
1,-40.7380616433387,6.082289611410593,root_scalar,toms748,4.000145196914673,60,1.0848182051617639e-07
2,-4.951385090976765,7.937247887867796,root_scalar,toms748,4.000145196914673,60,5.73964140104799e-12
3,-10.940310459892771,3.7564202181588673,root_scalar,toms748,4.000145196914673,60,3.1920962401121855e-10
4,-19.28184442583494,1.9143439861199747,root_scalar,toms748,4.000145196914673,60,1.0096090630185017e-15
5,-24.604964736551477,2.8390452040043885,root_scalar,toms748,4.000145196914673,60,2.6894778470260006e-08
6,-6.618267154294145,17.667037171850584,root_scalar,toms748,4.000145196914673,60,9.374813078610877e-11
7,-5.433593432013716,66.30983138462273,root_scalar,toms748,4.000145196914673,60,4.670371633527792e-08
8,-37064.78895441003,-255.54161233948668,root_scalar,toms748,4.000145196914673,60,2.233835234843884e-10
9,-0.216556907427939,2.481939412069904,root_scalar,toms748,4.000145196914673,60,5.764139165975735e-14
10,0.19435053838892302,2.7395938830474726,root_scalar,toms748,4.000145196914673,60,2.4410484050774173e-11
11,-2.0919611576622135,2.8561078360909997,root_scalar,toms748,4.000145196914673,60,2.2354267117941085e-09
12,-4.078456702965201,5.230482582588627,root_scalar,toms748,4.000145196914673,60,5.261817526830415e-09
13,-4.7667980619295784,15.507955368174652,root_scalar,toms748,4.000145196914673,60,2.4265182224647575e-10
14,-3.903016975992074,6.699987910557068,root_scalar,toms748,4.000145196914673,60,1.7300823620947092e-09
15,-3.183681007937436,0.21524424518888505,root_scalar,toms748,4.000145196914673,60,1.424685546619342e-09
16,-13.168159555451227,2.2505094855706895,root_scalar,toms748,4.000145196914673,60,1.554953839300044e-10
17,-8.60468437923793,8.682377933329771,root_scalar,toms748,4.000145196914673,60,6.331740687315346e-14
18,-3.555007877021266,6.243365470540873,root_scalar,toms748,4.000145196914673,60,1.8381907107567486e-11
19,-2.8262516947973504,23.1775034951111,root_scalar,toms748,4.000145196914673,60,4.872838244018851e-14
20,-4.0592818045379175,2.9992250160361893,root_scalar,toms748,4.000145196914673,60,1.005960682809448e-09
21,-1.0492017985577524,6.798581861045658,root_scalar,toms748,4.000145196914673,60,1.945660996899301e-09
22,-0.9985656576128483,10.281557206565983,root_scalar,toms748,4.000145196914673,60,5.872038966181492e-14
23,-12.406568615551658,4.652483356917178,root_scalar,toms748,4.000145196914673,60,5.111963734261149e-10
24,-2.7038387496480967,6.829531213363863,root_scalar,toms748,4.000145196914673,60,1.538192949054884e-08
25,-9.592209024656189,3.2930202648145945,root_scalar,toms748,4.000145196914673,60,5.915072945339439e-11
26,-5.9379570107262065,1.7837836550226573,root_scalar,toms748,4.000145196914673,60,2.0816681711721685e-17
27,-15.265740273965626,4.056472502262286,root_scalar,toms748,4.000145196914673,60,1.22670052910695e-07
28,-9.495232849468831,3.3984237624768734,root_scalar,toms748,4.000145196914673,60,2.4964043367214916e-09
29,-21.215992411282222,8.56635705011135,root_scalar,toms748,4.000145196914673,60,2.3245294578089215e-16
30,-11.158761673659791,13.69328839396917,root_scalar,toms748,4.000145196914673,60,8.030646286849574e-11
31,-5.108181763891579,4.638130594502247,root_scalar,toms748,4.000145196914673,60,9.186890904261391e-09
32,-0.7222614588770385,4.834226764027771,root_scalar,toms748,4.000145196914673,60,4.792339306641802e-08
33,-8.348449346146772,3.603767413578304,root_scalar,toms748,4.000145196914673,60,6.088539741821997e-11
34,-31.508933174445367,3.00670384245855,root_scalar,toms748,4.000145196914673,60,2.7200464103316335e-15
35,-6.60544664925639,3.495653654698681,root_scalar,toms748,4.000145196914673,60,3.3471008950569647e-10
36,-12.987376163847884,1.5772300043098855,root_scalar,toms748,4.000145196914673,60,6.426803533798875e-12
37,-1.9610307020175801,7.059362653541377,root_scalar,toms748,4.000145196914673,60,1.3202917925614344e-11
38,0.6662484736879184,14.286849627455545,root_scalar,toms748,4.000145196914673,60,1.117931157368357e-09
39,-1.9733778431420483,49.569279699729606,root_scalar,toms748,4.000145196914673,60,1.6961537729898168e-10
40,-2.436998362248656,2.811955867695036,root_scalar,toms748,4.000145196914673,60,7.472444742834261e-09
41,-27.588927002262192,7.143479431621104,root_scalar,toms748,4.000145196914673,60,3.561301357979385e-10
42,-23.066038893403984,3.2038154967371417,root_scalar,toms748,4.000145196914673,60,4.330803077268186e-12
43,-1.5207661441523161,32.90248603736025,root_scalar,toms748,4.000145196914673,60,3.7247982476174e-14
44,-3.658201298194914,1.8619924742910707,root_scalar,toms748,4.000145196914673,60,1.2593865880705657e-10
45,-3.298124301295899,5.976703260657411,root_scalar,toms748,4.000145196914673,60,1.2593606713018346e-12
46,-8.47193320923294,8.206540457389696,root_scalar,toms748,4.000145196914673,60,7.632783294297951e-17
47,0.847916218384271,7.986010656514676,root_scalar,toms748,4.000145196914673,60,4.209237021435275e-09
48,-10.072449314053578,4.079004688078442,root_scalar,toms748,4.000145196914673,60,8.337081025544535e-15
49,-2.079350689580677,17.999560737800355,root_scalar,toms748,4.000145196914673,60,2.1077795758772666e-11
50,-0.7830707902459493,1.613340629341681,root_scalar,toms748,4.000145196914673,60,2.6631180594094417e-10
51,-11.004247777429658,4.5390985806938975,root_scalar,toms748,4.000145196914673,60,1.2102471802499792e-13
52,-35.51268866851994,6.562246524649209,root_scalar,toms748,4.000145196914673,60,3.854845269379847e-09
53,-31.67219607680507,0.36342866273296925,root_scalar,toms748,4.000145196914673,60,1.2139622640461312e-11
54,-10.548061065079782,4.052839782453756,root_scalar,toms748,4.000145196914673,60,3.2791904712448083e-09
55,-4.272030824305289,0.9479707732041007,root_scalar,toms748,4.000145196914673,60,8.305856002976952e-15
56,1.1296621378309157,18.165478687207596,root_scalar,toms748,4.000145196914673,60,2.964549786210746e-11
57,-0.6019940289809343,1.4520126390212371,root_scalar,toms748,4.000145196914673,60,1.6513171703647078e-07
58,-5.517068796598949,22.611568989317398,root_scalar,toms748,4.000145196914673,60,8.376736804205365e-13
59,-1.4284203329881429,22.993683601676217,root_scalar,toms748,4.000145196914673,60,5.734301922188934e-14
0,-0.05564218225131709,4.950150190139075,root_scalar,secant,1.4913787841796875,60,2.930266827794181e-10
1,-40.73801424181166,6.082289526581472,root_scalar,secant,1.4913787841796875,60,7.78279243135449e-10
2,-4.95138508986414,7.937247887836679,root_scalar,secant,1.4913787841796875,60,9.024791330913828e-12
3,-10.940310414465879,3.7564202170668417,root_scalar,secant,1.4913787841796875,60,4.2935221350459685e-11
4,-19.28184442583101,1.914343831401363,root_scalar,secant,1.4913787841796875,60,2.993408101253925e-09
5,-24.604964571817245,2.8390443017578044,root_scalar,secant,1.4913787841796875,60,8.16509505841001e-10
6,-6.618267143902439,17.66703716681665,root_scalar,secant,1.4913787841796875,60,3.1224967056431296e-11
7,-5.433593425535826,66.30979884900523,root_scalar,secant,1.4913787841796875,60,4.546526349846758e-11
8,-37064.788899797786,-255.5416123342145,root_scalar,secant,1.4913787841796875,60,2.2344007893915219e-10
9,-0.21655690693961702,2.4819394102202925,root_scalar,secant,1.4913787841796875,60,2.1377172254588572e-10
10,0.19435054112550007,2.7395938827732165,root_scalar,secant,1.4913787841796875,60,2.766555769195822e-10
11,-2.0919611500572453,2.8561077842029747,root_scalar,secant,1.4913787841796875,60,2.5187074648158614e-12
12,-4.078456467451017,5.230482581869349,root_scalar,secant,1.4913787841796875,60,1.264112078902535e-11
13,-4.766798007119422,15.507955354508054,root_scalar,secant,1.4913787841796875,60,5.253138271599234e-10
14,-3.9030169746178967,6.6999878159803545,root_scalar,secant,1.4913787841796875,60,5.6381913027259145e-12
15,-3.1836809081402895,0.21524423256534403,root_scalar,secant,1.4913787841796875,60,3.6981964990356886e-09
16,-13.168159532901946,2.2505094849231138,root_scalar,secant,1.4913787841796875,60,1.9653445537670677e-11
17,-8.60468437906131,8.682377933028775,root_scalar,secant,1.4913787841796875,60,4.898848687817647e-12
18,-3.555007876687145,6.243365469591472,root_scalar,secant,1.4913787841796875,60,6.320000078829935e-12
19,-2.8262516947808956,23.17750349509721,root_scalar,secant,1.4913787841796875,60,2.5451862839531714e-13
20,-4.05928180112021,2.999224970065242,root_scalar,secant,1.4913787841796875,60,6.833336743672369e-10
21,-1.0492017480906735,6.79858183365632,root_scalar,secant,1.4913787841796875,60,3.29038362528733e-10
22,-0.9985656531161897,10.28155718818097,root_scalar,secant,1.4913787841796875,60,3.2398576182979255e-10
23,-12.406568591978182,4.652483339926054,root_scalar,secant,1.4913787841796875,60,1.8803743284667718e-12
24,-2.703838038730124,6.829531178097532,root_scalar,secant,1.4913787841796875,60,7.311783123409299e-12
25,-9.592208940617928,3.293020262558929,root_scalar,secant,1.4913787841796875,60,7.658599865401072e-10
26,-5.937956861261885,1.7837835833990774,root_scalar,secant,1.4913787841796875,60,6.223411657541034e-09
27,-15.265719070243765,4.056472277809916,root_scalar,secant,1.4913787841796875,60,2.647455529108944e-09
28,-9.495232538398884,3.398423746840948,root_scalar,secant,1.4913787841796875,60,7.564643460244991e-10
29,-21.21599235067561,8.566357048113364,root_scalar,secant,1.4913787841796875,60,2.6938061850612094e-10
30,-11.15876167347406,13.693288381821697,root_scalar,secant,1.4913787841796875,60,5.8479991682514054e-12
31,-5.108181660181831,4.63813000761068,root_scalar,secant,1.4913787841796875,60,2.3755166826677776e-09
32,-0.7222600233352244,4.8342267639330085,root_scalar,secant,1.4913787841796875,60,2.8370986115966446e-12
33,-8.348449346103704,3.603767412061179,root_scalar,secant,1.4913787841796875,60,1.852320380413275e-11
34,-31.50893317440017,3.006703842437616,root_scalar,secant,1.4913787841796875,60,5.447517437140448e-13
35,-6.605446634529015,3.4956536379545327,root_scalar,secant,1.4913787841796875,60,3.1830805699573084e-10
36,-12.987376163805841,1.5772300034111737,root_scalar,secant,1.4913787841796875,60,3.052613717358099e-11
37,-1.9610306782907256,7.059362648073435,root_scalar,secant,1.4913787841796875,60,7.221925626965664e-10
38,0.6662484739692379,14.286849478055533,root_scalar,secant,1.4913787841796875,60,4.1339050238509145e-12
39,-1.9733777885152795,49.56927960983962,root_scalar,secant,1.4913787841796875,60,8.122520329945093e-10
40,-2.4369983483003566,2.8119555068000004,root_scalar,secant,1.4913787841796875,60,6.755510175565638e-09
41,-27.588926897963276,7.143479430950059,root_scalar,secant,1.4913787841796875,60,5.367518929322301e-12
42,-23.066038893386438,3.203815494514754,root_scalar,secant,1.4913787841796875,60,4.168875314403131e-11
43,-1.5207661437350872,32.90248603732418,root_scalar,secant,1.4913787841796875,60,7.200184892752759e-12
44,-3.658201209226639,1.861992420394885,root_scalar,secant,1.4913787841796875,60,6.029979720406642e-09
45,-3.2981243012138357,5.976703260291523,root_scalar,secant,1.4913787841796875,60,7.122424178218623e-12
46,-8.471933205572114,8.20654045738568,root_scalar,secant,1.4913787841796875,60,3.2914282410700935e-11
47,0.8479162719110491,7.986010568639973,root_scalar,secant,1.4913787841796875,60,8.921942629136481e-10
48,-10.072449314030086,4.079004685285503,root_scalar,secant,1.4913787841796875,60,1.0780892845119183e-10
49,-2.079350688107139,17.99956073776787,root_scalar,secant,1.4913787841796875,60,2.1917322123865546e-11
50,-0.7830707274661416,1.6133405230553044,root_scalar,secant,1.4913787841796875,60,1.3473868489682905e-08
51,-11.004247684924538,4.539098580593743,root_scalar,secant,1.4913787841796875,60,6.938860389049673e-10
52,-35.51268866850481,6.562246237315879,root_scalar,secant,1.4913787841796875,60,9.498523495521383e-12
53,-31.672196075818405,0.36342865730032714,root_scalar,secant,1.4913787841796875,60,2.34513696656391e-10
54,-10.548061014828193,4.052839631164487,root_scalar,secant,1.4913787841796875,60,4.318525884117186e-10
55,-4.272030709140203,0.9479707568566723,root_scalar,secant,1.4913787841796875,60,3.985854202248618e-09
56,1.1296621428063802,18.165478687183384,root_scalar,secant,1.4913787841796875,60,1.266655114129378e-10
57,-0.6019927082195761,1.4520120251068378,root_scalar,secant,1.4913787841796875,60,1.724547367409901e-08
58,-5.517068790598022,22.611568946481587,root_scalar,secant,1.4913787841796875,60,2.521356803897312e-10
59,-1.4284203258264945,22.993683601654116,root_scalar,secant,1.4913787841796875,60,1.482904146699049e-10
0,-0.05564218329211972,4.950150198809834,root_scalar,newton,2.35288405418396,60,1.378997610546051e-12
1,-40.73801424180518,6.0822896113714275,root_scalar,newton,2.35288405418396,60,2.5680846338360652e-14
2,-4.9513850905322006,7.937247887865683,root_scalar,newton,2.35288405418396,60,1.457167719820518e-16
3,-10.940310414358883,3.756420214684809,root_scalar,newton,2.35288405418396,60,1.373747782196233e-10
4,-19.281844425820882,1.9143439861199265,root_scalar,newton,2.35288405418396,60,7.288614156664153e-14
